kind	scale_design	df_label	n	k_extremes	magnitude	repetition	n_perm	c_delta	divergence_correlation	p_value	rejected	x_max_is_background	y_max_is_background	either_max_is_background	both_max_are_background	background_topk_index_overlap	background_max_over_planted_mean_x	background_max_over_planted_mean_y	either_background_max_exceeds_planted_mean	planted_product_to_background_product	planted_product_to_random_pairing	mechanism_contrast	background_max_product_exceeds_planted_mean_product
l2	common_scale_parameter	normal	80	2	8.0	127	299	1.22190028	0.89509054	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.35452809	0.3837815	0.0	18.33876005	3.92842794	11.65287737	0.0
l2	common_scale_parameter	normal	80	2	8.0	128	299	1.22921077	0.89071633	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.35843036	0.36164567	0.0	19.06496377	4.00711731	12.11508563	0.0
l2	common_scale_parameter	normal	80	2	8.0	129	299	1.22001782	0.86367603	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.44680269	0.3867337	0.0	17.97233709	4.04880376	11.59229514	0.0
l2	common_scale_parameter	normal	80	2	8.0	130	299	1.23473263	0.9058959	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.35247415	0.42749307	0.0	19.14259365	3.8521498	12.03950024	0.0
l2	common_scale_parameter	normal	80	2	8.0	131	299	1.19713945	0.90423732	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.36782051	0.37985113	0.0	16.22144628	3.6343424	10.1960724	0.0
l2	common_scale_parameter	normal	80	2	8.0	132	299	1.21579321	0.89976275	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.43431834	0.36065821	0.0	17.82544705	4.0214499	11.46172563	0.0
l2	common_scale_parameter	normal	80	2	8.0	133	299	1.19641258	0.86723556	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.41396265	0.41343115	0.0	16.23691579	3.71480539	10.28058228	0.0
l2	common_scale_parameter	normal	80	2	8.0	134	299	1.25740249	0.93763118	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.35329045	0.32471336	0.0	20.45640208	4.19190058	13.17659862	0.0
l2	common_scale_parameter	normal	80	2	8.0	135	299	1.19342584	0.87538968	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.37314977	0.4833961	0.0	16.1630264	3.45646961	9.9405103	0.0
l2	common_scale_parameter	normal	80	2	8.0	136	299	1.20592123	0.86427154	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.42750011	0.43892531	0.0	17.26597435	3.83011984	10.93746416	0.0
l2	common_scale_parameter	normal	80	2	8.0	137	299	1.22073398	0.89250666	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.38606793	0.40016748	0.0	18.22861283	3.81847316	11.48009776	0.0
l2	common_scale_parameter	normal	80	2	8.0	138	299	1.23785043	0.91053731	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.44391793	0.31088597	0.0	19.30160712	4.3442298	12.6189852	0.0
l2	common_scale_parameter	normal	80	2	8.0	139	299	1.20826977	0.85495249	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.38772091	0.41495398	0.0	17.80150287	4.02748209	11.38593524	0.0
l2	common_scale_parameter	normal	80	2	8.0	140	299	1.20201941	0.89578349	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.4057345	0.46444557	0.0	16.7885142	3.59601309	10.44538742	0.0
l2	common_scale_parameter	normal	80	2	8.0	141	299	1.23308597	0.87649555	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.46176797	0.36435713	0.0	18.9671857	3.97457035	12.07836316	0.0
l2	common_scale_parameter	normal	80	2	8.0	142	299	1.20192106	0.88670218	0.00333333	1.0	0.0	0.0	0.0	0.0	0.5	0.36804109	0.44933746	0.0	16.41191917	3.57716644	10.25877327	0.0
l2	common_scale_parameter	normal	80	2	8.0	143	299	1.22412756	0.86253853	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.43085122	0.47070332	0.0	18.55467695	3.96357015	11.80288313	0.0
l2	common_scale_parameter	normal	80	2	8.0	144	299	1.23857976	0.90850436	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.32194899	0.4728504	0.0	19.40171773	4.04783573	12.39273628	0.0
l2	common_scale_parameter	normal	80	2	8.0	145	299	1.23271477	0.90539175	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.33808433	0.43493343	0.0	18.89126898	3.91500913	11.98057864	0.0
l2	common_scale_parameter	normal	80	2	8.0	146	299	1.20571875	0.8859517	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.35932612	0.45593925	0.0	17.05368116	3.91286618	10.92309085	0.0
l2	common_scale_parameter	normal	80	2	8.0	147	299	1.25292072	0.93250744	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.34287146	0.31930883	0.0	20.18982363	4.22096371	13.04497577	0.0
l2	common_scale_parameter	normal	80	2	8.0	148	299	1.22689169	0.87566349	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.40270176	0.39402949	0.0	18.84692616	3.9152295	11.90534502	0.0
l2	common_scale_parameter	normal	80	2	8.0	149	299	1.2217582	0.89857612	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.37872426	0.43527838	0.0	17.82977811	3.86186865	11.36233085	0.0
l2	common_scale_parameter	normal	80	2	8.0	150	299	1.22598882	0.89446847	0.01	1.0	0.0	0.0	0.0	0.0	0.0	0.35749362	0.46765754	0.0	18.55180899	3.88289177	11.73672262	0.0
l2	common_scale_parameter	normal	80	2	8.0	151	299	1.22332454	0.87132247	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.53615877	0.37951449	0.0	18.32757964	4.00225903	11.73508272	0.0
l2	common_scale_parameter	normal	80	2	8.0	152	299	1.21038762	0.87673175	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.34671206	0.4631133	0.0	17.65708031	3.86349715	11.18318029	0.0
l2	common_scale_parameter	normal	80	2	8.0	153	299	1.22457876	0.91424716	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.33826049	0.35941793	0.0	18.32396097	3.9580875	11.70187633	0.0
l2	common_scale_parameter	normal	80	2	8.0	154	299	1.21374901	0.89677241	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.38706618	0.36711137	0.0	17.72745287	4.1141685	11.48423231	0.0
l2	common_scale_parameter	normal	80	2	8.0	155	299	1.24209656	0.87072737	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.43860685	0.40870917	0.0	19.97614433	4.18214085	12.80475825	0.0
l2	common_scale_parameter	normal	80	2	8.0	156	299	1.21935304	0.85216396	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.50346826	0.33908088	0.0	18.54421831	4.03323614	11.82085434	0.0
l2	common_scale_parameter	normal	80	2	8.0	157	299	1.25722659	0.91694752	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.33909924	0.38651438	0.0	20.67660312	4.1744395	13.25005038	0.0
l2	common_scale_parameter	normal	80	2	8.0	158	299	1.23417267	0.91085922	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.3276102	0.38616165	0.0	19.0230624	3.89526323	12.03003656	0.0
l2	common_scale_parameter	normal	80	2	8.0	159	299	1.22571479	0.88860808	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.42265835	0.36357507	0.0	18.63074906	4.08778108	11.97248616	0.0
l2	common_scale_parameter	normal	80	2	8.0	160	299	1.21110281	0.88385153	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.41002331	0.44188981	0.0	17.64048132	3.80658705	11.12416064	0.0
l2	common_scale_parameter	normal	80	2	8.0	161	299	1.20565982	0.89061937	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.38327405	0.46821615	0.0	16.61230496	3.77342962	10.5882619	0.0
l2	common_scale_parameter	normal	80	2	8.0	162	299	1.20115013	0.89385521	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.35416061	0.42099233	0.0	16.93610602	3.90635675	10.82319882	0.0
l2	common_scale_parameter	normal	80	2	8.0	163	299	1.20807044	0.87060357	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.48108367	0.41683768	0.0	17.43065185	3.77126701	10.96836519	0.0
l2	common_scale_parameter	normal	80	2	8.0	164	299	1.2216683	0.90279724	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.34857757	0.37955225	0.0	18.12209041	4.02221629	11.64870423	0.0
l2	common_scale_parameter	normal	80	2	8.0	165	299	1.19568716	0.83539364	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.44315919	0.44814255	0.0	16.56733067	3.66248023	10.36624968	0.0
l2	common_scale_parameter	normal	80	2	8.0	166	299	1.21570636	0.90157883	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.41771442	0.44179993	0.0	17.45886185	3.85728011	11.13894681	0.0
l2	common_scale_parameter	normal	80	2	8.0	167	299	1.22716756	0.92061485	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.35348347	0.37414638	0.0	18.33014057	3.83848935	11.60575974	0.0
l2	common_scale_parameter	normal	80	2	8.0	168	299	1.20944432	0.90526096	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.32964409	0.41785962	0.0	17.38758609	3.70920646	10.89589117	0.0
l2	common_scale_parameter	normal	80	2	8.0	169	299	1.24782744	0.92792163	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.3338308	0.38778615	0.0	19.63998449	4.02846352	12.56737948	0.0
l2	common_scale_parameter	normal	80	2	8.0	170	299	1.22988314	0.89578903	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.39857883	0.35964866	0.0	18.93569452	4.20847472	12.25837098	0.0
l2	common_scale_parameter	normal	80	2	8.0	171	299	1.24476926	0.90073087	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.43370944	0.33436876	0.0	19.75791031	4.07930964	12.63834487	0.0
l2	common_scale_parameter	normal	80	2	8.0	172	299	1.24845773	0.93384886	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.33009881	0.35270489	0.0	19.9949782	4.09985095	12.79712668	0.0
l2	common_scale_parameter	normal	80	2	8.0	173	299	1.23513053	0.91221391	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.4267407	0.40306937	0.0	18.85110543	3.97318689	12.04706419	0.0
l2	common_scale_parameter	normal	80	2	8.0	174	299	1.24103807	0.91648581	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.3495438	0.34027676	0.0	19.57989986	4.21183197	12.65286042	0.0
l2	common_scale_parameter	normal	80	2	8.0	175	299	1.24632518	0.91301577	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.41805511	0.31230206	0.0	19.82391102	4.22289904	12.82220773	0.0
l2	common_scale_parameter	normal	80	2	8.0	176	299	1.21400547	0.89509771	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.38274204	0.42627167	0.0	17.59408763	3.83682474	11.16186757	0.0
l2	common_scale_parameter	normal	80	2	8.0	177	299	1.24166297	0.91219564	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.35888871	0.36510886	0.0	19.60264675	4.11681792	12.57798226	0.0
l2	common_scale_parameter	normal	80	2	8.0	178	299	1.22798048	0.88581093	0.00666667	1.0	0.0	0.0	0.0	0.0	0.5	0.46545129	0.41669156	0.0	18.10254269	3.83977341	11.51631878	0.0
l2	common_scale_parameter	normal	80	2	8.0	179	299	1.20632247	0.87533251	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.44221922	0.39709704	0.0	17.17415255	3.7949309	10.86499164	0.0
l2	common_scale_parameter	normal	80	2	8.0	180	299	1.23183332	0.91796029	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.35803859	0.36824015	0.0	18.82324409	3.93905585	11.96794708	0.0
l2	common_scale_parameter	normal	80	2	8.0	181	299	1.22433065	0.91291829	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.38006967	0.34186338	0.0	18.25307442	3.94823123	11.65882777	0.0
l2	common_scale_parameter	normal	80	2	8.0	182	299	1.22853565	0.88952995	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.38714528	0.43056427	0.0	18.69470334	3.93989574	11.88167276	0.0
l2	common_scale_parameter	normal	80	2	8.0	183	299	1.26275294	0.93717062	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.35989739	0.30946905	0.0	20.89405002	4.31677014	13.53860075	0.0
l2	common_scale_parameter	normal	80	2	8.0	184	299	1.21805908	0.88431782	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.45166571	0.35276253	0.0	18.21729116	3.99873213	11.63322728	0.0
l2	common_scale_parameter	normal	80	2	8.0	185	299	1.21718085	0.89074856	0.00333333	1.0	0.0	0.0	0.0	0.0	0.5	0.47499021	0.38089984	0.0	17.6409179	3.79340291	11.16633382	0.0
l2	common_scale_parameter	normal	80	2	8.0	186	299	1.20158603	0.85339481	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.36837482	0.46825217	0.0	16.90789081	3.53563892	10.42439093	0.0
l2	common_scale_parameter	normal	80	2	8.0	187	299	1.2406019	0.92178271	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.36211528	0.35509936	0.0	19.45923041	3.99044202	12.37882379	0.0
l2	common_scale_parameter	normal	80	2	8.0	188	299	1.23751487	0.91201985	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.36873294	0.35802907	0.0	19.26735605	3.99986002	12.27618503	0.0
l2	common_scale_parameter	normal	80	2	8.0	189	299	1.2054637	0.85871811	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.41513929	0.40872273	0.0	17.37379387	3.74452339	10.8918567	0.0
l2	common_scale_parameter	normal	80	2	8.0	190	299	1.22472446	0.91674863	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.36884731	0.41324612	0.0	18.02299853	3.97684331	11.59025187	0.0
l2	common_scale_parameter	normal	80	2	8.0	191	299	1.21049795	0.86709424	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.48067845	0.37966424	0.0	17.54856951	3.88933205	11.16263125	0.0
l2	common_scale_parameter	normal	80	2	8.0	192	299	1.24994007	0.88124101	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.40183835	0.51447755	0.0	20.19487476	4.1365546	12.93362696	0.0
l2	common_scale_parameter	normal	80	2	8.0	193	299	1.23157734	0.91171269	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.37339896	0.43471455	0.0	18.7531283	3.96816635	11.96515312	0.0
l2	common_scale_parameter	normal	80	2	8.0	194	299	1.19238419	0.81861111	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.47990255	0.50860513	0.0	16.63051702	3.7788535	10.48514528	0.0
l2	common_scale_parameter	normal	80	2	8.0	195	299	1.2479797	0.92555902	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.39930244	0.35602269	0.0	19.96782766	4.2647303	12.94013902	0.0
l2	common_scale_parameter	normal	80	2	8.0	196	299	1.22728011	0.88590403	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.47248986	0.34106868	0.0	18.56983839	4.01452172	11.89053527	0.0
l2	common_scale_parameter	normal	80	2	8.0	197	299	1.22268396	0.88020007	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.39320459	0.36467402	0.0	18.44581654	4.11310163	11.88604968	0.0
l2	common_scale_parameter	normal	80	2	8.0	198	299	1.21633587	0.89837763	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.3905501	0.41227322	0.0	17.66523413	3.71160922	11.08105406	0.0
l2	common_scale_parameter	normal	80	2	8.0	199	299	1.25113941	0.91034315	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.37238881	0.34199689	0.0	20.32962889	4.10593391	12.97190529	0.0
l2	common_scale_parameter	normal	80	2	8.0	200	299	1.21567236	0.8651692	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.45173566	0.42888813	0.0	17.79395877	3.81390768	11.24052617	0.0
l2	common_scale_parameter	normal	80	2	8.0	201	299	1.21934697	0.87359599	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.50998929	0.41094248	0.0	17.97432409	3.73617081	11.2687868	0.0
l2	common_scale_parameter	normal	80	2	8.0	202	299	1.22881633	0.9030438	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.35842361	0.44365965	0.0	18.54657378	3.89683365	11.77613768	0.0
l2	common_scale_parameter	normal	80	2	8.0	203	299	1.22364203	0.91714966	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.40842234	0.38844078	0.0	18.12298617	3.99695405	11.64351649	0.0
l2	common_scale_parameter	normal	80	2	8.0	204	299	1.20426996	0.88043909	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.46486412	0.41143689	0.0	16.93940348	3.86273963	10.81061848	0.0
l2	common_scale_parameter	normal	80	2	8.0	205	299	1.20401547	0.83047853	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.46211689	0.55115803	0.0	17.60740671	3.83392764	11.07284036	0.0
l2	common_scale_parameter	normal	80	2	8.0	206	299	1.20679281	0.91946671	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.43414063	0.32381466	0.0	16.85782639	4.01081748	10.93608259	0.0
l2	common_scale_parameter	normal	80	2	8.0	207	299	1.24379003	0.90858899	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.400574	0.39747495	0.0	19.45170321	3.91171808	12.32393225	0.0
l2	common_scale_parameter	normal	80	2	8.0	208	299	1.24006312	0.91844439	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.36445846	0.34323693	0.0	19.33995082	4.19015265	12.51914619	0.0
l2	common_scale_parameter	normal	80	2	8.0	209	299	1.22592067	0.90563715	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.3688972	0.4043218	0.0	18.14789463	4.05409473	11.73105267	0.0
l2	common_scale_parameter	normal	80	2	8.0	210	299	1.20538144	0.89151401	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.48997066	0.38082958	0.0	16.7492158	3.72748441	10.59953099	0.0
l2	common_scale_parameter	normal	80	2	8.0	211	299	1.24177422	0.93965926	0.00333333	1.0	0.0	0.0	0.0	0.0	0.5	0.35593479	0.35606479	0.0	19.11306683	4.01775143	12.27042529	0.0
l2	common_scale_parameter	normal	80	2	8.0	212	299	1.23800521	0.92358702	0.00333333	1.0	0.0	0.0	0.0	0.0	0.5	0.36181804	0.43073778	0.0	18.90141479	3.91469045	12.03601201	0.0
l2	common_scale_parameter	normal	80	2	8.0	213	299	1.22335925	0.9020307	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.35961729	0.34105121	0.0	18.41397317	3.99591119	11.76676323	0.0
l2	common_scale_parameter	normal	80	2	8.0	214	299	1.25169142	0.92612017	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.43255963	0.32679142	0.0	19.93063122	4.23401942	12.93382574	0.0
l2	common_scale_parameter	normal	80	2	8.0	215	299	1.23786778	0.89342966	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.37372068	0.37826918	0.0	19.34174612	3.93104383	12.23953542	0.0
l2	common_scale_parameter	normal	80	2	8.0	216	299	1.25880163	0.9335364	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.40841222	0.32830083	0.0	20.39953489	4.48090659	13.43324657	0.0
l2	common_scale_parameter	normal	80	2	8.0	217	299	1.26772242	0.95552725	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.32630193	0.35366438	0.0	20.92190787	4.03401947	13.31619634	0.0
l2	common_scale_parameter	normal	80	2	8.0	218	299	1.22906077	0.89108952	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.37867518	0.39767565	0.0	18.79133157	3.9215486	11.90923089	0.0
l2	common_scale_parameter	normal	80	2	8.0	219	299	1.24060316	0.90770454	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.40905759	0.38456646	0.0	19.42484204	3.99348305	12.36738214	0.0
l2	common_scale_parameter	normal	80	2	8.0	220	299	1.19883532	0.86943506	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.42430402	0.3817356	0.0	16.88868441	3.79121633	10.66857429	0.0
l2	common_scale_parameter	normal	80	2	8.0	221	299	1.21157501	0.8916573	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.40530018	0.45200132	0.0	17.21492458	3.85998796	10.99618522	0.0
l2	common_scale_parameter	normal	80	2	8.0	222	299	1.22043516	0.90355269	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.38805274	0.34697491	0.0	18.15290969	3.84213861	11.46977322	0.0
l2	common_scale_parameter	normal	80	2	8.0	223	299	1.20752399	0.88496741	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.39153482	0.32292756	0.0	17.73289897	4.17298058	11.47946302	0.0
l2	common_scale_parameter	normal	80	2	8.0	224	299	1.20426027	0.92200047	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.33685181	0.38725841	0.0	16.85672708	3.70884133	10.61752845	0.0
l2	common_scale_parameter	normal	80	2	8.0	225	299	1.21069308	0.90326768	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.35989079	0.31502652	0.0	17.42844144	4.03222513	11.24789407	0.0
l2	common_scale_parameter	normal	80	2	8.0	226	299	1.21615437	0.88574185	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.40427794	0.38678949	0.0	17.8752105	3.93811951	11.40663145	0.0
l2	common_scale_parameter	normal	80	2	8.0	227	299	1.23256829	0.90032413	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.40860012	0.34492453	0.0	18.93096226	4.11831261	12.19925393	0.0
l2	common_scale_parameter	normal	80	2	8.0	228	299	1.25411382	0.93052186	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.32818659	0.43133286	0.0	19.8366246	4.02998437	12.71610184	0.0
l2	common_scale_parameter	normal	80	2	8.0	229	299	1.20796717	0.83763891	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.52563398	0.39152294	0.0	17.70770796	3.98603751	11.30288368	0.0
l2	common_scale_parameter	normal	80	2	8.0	230	299	1.22817703	0.92707774	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.34089831	0.36965257	0.0	18.36143395	3.90038477	11.69380163	0.0
l2	common_scale_parameter	normal	80	2	8.0	231	299	1.2314246	0.89246623	0.00333333	1.0	0.0	0.0	0.0	0.0	0.5	0.50355916	0.38608618	0.0	18.65924841	3.97017194	11.92518873	0.0
l2	common_scale_parameter	normal	80	2	8.0	232	299	1.23468794	0.89738847	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.39607333	0.37533943	0.0	19.01514051	4.04987832	12.19034305	0.0
l2	common_scale_parameter	normal	80	2	8.0	233	299	1.24376741	0.92340239	0.00333333	1.0	0.0	0.0	0.0	0.0	0.5	0.42875046	0.4294427	0.0	18.81694104	3.99849361	12.14226754	0.0
l2	common_scale_parameter	normal	80	2	8.0	234	299	1.22470098	0.88650269	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.4179636	0.39475043	0.0	18.40497485	3.89712925	11.67612712	0.0
l2	common_scale_parameter	normal	80	2	8.0	235	299	1.20738162	0.84800141	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.4224226	0.50317176	0.0	17.84606479	4.00527034	11.37622888	0.0
l2	common_scale_parameter	normal	80	2	8.0	236	299	1.24891535	0.91816532	0.01	1.0	0.0	0.0	0.0	0.0	0.0	0.27706455	0.39102328	0.0	20.20140633	3.86583067	12.63718299	0.0
l2	common_scale_parameter	normal	80	2	8.0	237	299	1.22399151	0.89866736	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.35544371	0.38535232	0.0	18.31414563	3.88200298	11.61453424	0.0
l2	common_scale_parameter	normal	80	2	8.0	238	299	1.21581813	0.88870197	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.42638094	0.39051707	0.0	17.49358066	3.910407	11.20830603	0.0
l2	common_scale_parameter	normal	80	2	8.0	239	299	1.22826414	0.9014888	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.40765819	0.34011373	0.0	18.49880056	4.06206612	11.91527647	0.0
l2	common_scale_parameter	normal	80	2	8.0	240	299	1.24270777	0.92837539	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.39165158	0.36148119	0.0	19.39094845	4.08402676	12.46556837	0.0
l2	common_scale_parameter	normal	80	2	8.0	241	299	1.23605138	0.92366775	0.00333333	1.0	0.0	0.0	0.0	0.0	0.5	0.37143171	0.3884126	0.0	18.70768436	3.98618242	12.00720887	0.0
l2	common_scale_parameter	normal	80	2	8.0	242	299	1.20263179	0.86852652	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.46921775	0.40531832	0.0	16.87687312	3.99434376	10.89202876	0.0
l2	common_scale_parameter	normal	80	2	8.0	243	299	1.22552658	0.88376333	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.39459098	0.50790213	0.0	18.44066954	3.76931914	11.56245392	0.0
l2	common_scale_parameter	normal	80	2	8.0	244	299	1.22156039	0.91802025	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.38137394	0.35337042	0.0	18.06717114	4.05308605	11.65284493	0.0
l2	common_scale_parameter	normal	80	2	8.0	245	299	1.20422691	0.87853164	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.44808795	0.37621152	0.0	17.11573925	3.86792818	10.8935433	0.0
l2	common_scale_parameter	normal	80	2	8.0	246	299	1.21991732	0.90942399	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.33269963	0.41174561	0.0	17.98306797	3.83809485	11.38726822	0.0
l2	common_scale_parameter	normal	80	2	8.0	247	299	1.22776689	0.88656221	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.31000565	0.4550698	0.0	18.86196299	3.79886816	11.79499751	0.0
l2	common_scale_parameter	normal	80	2	8.0	248	299	1.21166274	0.87401682	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.43583781	0.45597304	0.0	17.48016528	3.78818248	11.04031901	0.0
l2	common_scale_parameter	normal	80	2	8.0	249	299	1.22803711	0.87691972	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.4375602	0.36517514	0.0	18.83355884	4.11097994	12.10530704	0.0
l2	common_scale_parameter	normal	80	2	8.0	250	299	1.20482716	0.87722239	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.38436768	0.4778329	0.0	16.78312361	3.75837146	10.64162015	0.0
l2	common_scale_parameter	normal	80	2	8.0	251	299	1.23143223	0.89655879	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.36418291	0.33669324	0.0	19.21739177	3.98157903	12.17595941	0.0
l2	common_scale_parameter	normal	80	2	8.0	252	299	1.25029624	0.92984599	0.00666667	1.0	0.0	0.0	0.0	0.0	0.5	0.33170436	0.47454704	0.0	19.43744743	3.96869189	12.44338831	0.0
l2	common_scale_parameter	normal	80	2	8.0	253	299	1.24103935	0.93446235	0.00333333	1.0	0.0	0.0	0.0	0.0	0.5	0.40954263	0.36455873	0.0	19.03680793	4.19241788	12.39913313	0.0
l2	common_scale_parameter	normal	80	2	8.0	254	299	1.22549575	0.89020281	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.49202959	0.44484961	0.0	18.3165686	4.0957126	11.84041424	0.0
l2	common_scale_parameter	normal	80	2	8.0	255	299	1.21784695	0.85839967	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.52638466	0.37538899	0.0	18.3598009	3.93943153	11.63436885	0.0
